Information Technology Industry-Based Learning Placement Scholarships,This scholarship is awarded to high achieving students in the Faculty of Information Technology who undertake a 22 week placement with an industry partner. The scholarships provide support to the recipients as they benefit from th...,https://www.scholarshipportal.com/scholarship/information-technology-industry-based-learning-placement-scholarships,Bachelor,NA,NA,NA
Engineering Masters Pathway Scholarship,"A scholarship for high-achieving Year 12 students intending to enrol in the Bachelor of Engineering (Honours) and Master of Advanced Engineering pathway program. Up to 10 scholarships valued at up to $30,000 are available each yea...",https://www.scholarshipportal.com/scholarship/engineering-masters-pathway-scholarship,Bachelor,Up to,NA,NA
DEPM Prostate Cancer Research Scholarship,"The DEPM Prostate Cancer Research Scholarship is intended to encourage students to undertake further studies at Honours level in medicine at the Monash Alfred campus in the area of Public Health and Preventive Medicine, focusing p...",https://www.scholarshipportal.com/scholarship/depm-prostate-cancer-research-scholarship,Bachelor,per annum for one year only.,NA,NA
Accounting Honours Scholarship,A scholarship for students studying the Bachelor of Commerce (Honours) majoring in accounting or finance. Up to $6000 is available for one year only. ...,https://www.scholarshipportal.com/scholarship/accounting-honours-scholarship,Bachelor,per annum paid for one year only,NA,NA
Econometrics Honours Memorial Scholarship,"These prestigious scholarships are awarded in memory of the tragic events that took place during October 2002 in the Department Econometrics and Business Statistics, and its honours students. A major fundraising campaign was launc...",https://www.scholarshipportal.com/scholarship/econometrics-honours-memorial-scholarship,Bachelor,for one year only (48 credit points of study),NA,NA
Biomedicine Discovery Scholarship,The Biomedicine Discovery Scholarship has been introduced to recognise the excellence of our students who will be enrolled in the Bachelor of Biomedical Science (Scholar Program) Course. ...,https://www.scholarshipportal.com/scholarship/biomedicine-discovery-scholarship,Bachelor,NA,NA,NA
Faculty of Arts Honours Merit Scholarship,"At Monash, they reward excellence. If you are a high-achieving arts student with a minimum Weighted Average Mark of 80, you may be eligible for this scholarship to assist you with your honours journey. The highest-achieving stude...",https://www.scholarshipportal.com/scholarship/faculty-of-arts-honours-merit-scholarship,Bachelor,Up to,NA,NA
Department of Economics Honours Merit Scholarship,This scholarship is awarded to high achieving students who enter into the Bachelor of Commerce (Honours) or the Bachelor of Economics (Honours) course. ...,https://www.scholarshipportal.com/scholarship/department-of-economics-honours-merit-scholarship,Bachelor,for one year only.,NA,NA
Engineering International Undergraduate Excellence Scholarship,The Engineering International Undergraduate Excellence Scholarship recognises outstanding academic results for students intending to enrol in an undergraduate Engineering course at a Monash campus in Australia. Applications are no...,https://www.scholarshipportal.com/scholarship/engineering-international-undergraduate-excellence-scholarship,Bachelor,up to,NA,NA
Ian Little Honours Scholarship,"A scholarship for students intending to pursue an economics honours degree at Monash Business School: Bachelor of Commerce (Honours) or Bachelor of Economics (Honours). Based on academic achievement, you will be awarded a $15,000 ...",https://www.scholarshipportal.com/scholarship/ian-little-honours-scholarship,Bachelor,paid for one year only.,NA,NA
Co-funded Monash Graduate Scholarship (CF-MGS),Co-funded Monash Graduate Scholarships are provided by Monash University to support international students undertaking Research Doctorate and Research Masters degrees. These scholarships are co-funded by Monash University and the ...,https://www.scholarshipportal.com/scholarship/co-funded-monash-graduate-scholarship-cf-mgs,"Master, , Phd",Up to,31-Aug-22,NA
UQ Excellence Scholarship,This scholarship was established in 2008 and is maintained by funds from The University of Queensland and donors. ...,https://www.scholarshipportal.com/scholarship/uq-excellence-scholarship,Bachelor,NA,01-Nov-22,NA
Korean Government Scholarship Program (KGSP/GKS),The Korean Government Scholarship Program (KGSP/GKS) is offered at Seoul National University. ...,https://www.scholarshipportal.com/scholarship/korean-government-scholarship-program-kgspgks,"Master, , Phd",per month,NA,NA
UQ International Excellence Scholarship,UQ International Excellence Scholarship is offered at University of Queensland. ...,https://www.scholarshipportal.com/scholarship/uq-international-excellence-scholarship,"Bachelor, , Master",NA,31-Aug-22,NA
DAEWOONG Foundation Scholarship,The DAEWOONG Foundation Scholarship is offered at Seoul National University. ...,https://www.scholarshipportal.com/scholarship/daewoong-foundation-scholarship,Bachelor,One-time award,NA,NA
Korean War Memorial Foundation Scholarship,The Korean War Memorial Foundation Scholarship is offered at Seoul National University. ...,https://www.scholarshipportal.com/scholarship/korean-war-memorial-foundation-scholarship,Bachelor,per month,NA,NA
Silk-Road Scholarship,The Silk-Road Scholarship is offered at Seoul National University. ...,https://www.scholarshipportal.com/scholarship/silk-road-scholarship,Master,per month,NA,NA
Liveris Academy Undergraduate Scholarship,This scholarship was established in 2019 by Andrew and Paula Liveris and is maintained by the income generated from an endowed fund. ...,https://www.scholarshipportal.com/scholarship/liveris-academy-undergraduate-scholarship,Bachelor,NA,01-Nov-22,NA
Constantine Aspromourgos Memorial Scholarship for Greek Studies,"The scholarship was established in 1994 in memory of Constantine Aspromourgos and is maintained from a fund donated by his wife, Patricia Phyllis Aspromourgos. ...",https://www.scholarshipportal.com/scholarship/constantine-aspromourgos-memorial-scholarship-for-greek-studies,"Master, , Phd",NA,01-Oct-22,NA
UQ Merit Scholarship,This scholarship was established in 2008 and is maintained by funds from The University of Queensland and donors. ...,https://www.scholarshipportal.com/scholarship/uq-merit-scholarship,Bachelor,NA,01-Nov-22,NA
Graduate Scholarship for Excellent Foreign Students (GSFS),The Graduate Scholarship for Excellent Foreign Students (GSFS) is offered at the Seoul National University. ...,https://www.scholarshipportal.com/scholarship/graduate-scholarship-for-excellent-foreign-students-gsfs,Master,per month,NA,NA
Glo-Harmony Scholarship,The Glo-Harmony Scholarship is offered at Seoul National University. ...,https://www.scholarshipportal.com/scholarship/glo-harmony-scholarship,Bachelor,per month of living expenses,NA,NA
Scholarship in Quantitative Biology,"This scholarship was established in 2020 and is administered by the School of Biological Sciences, Faculty of Science, The University of Queensland. ...",https://www.scholarshipportal.com/scholarship/scholarship-in-quantitative-biology,Master,NA,21-Dec-22,NA
Overseas Koreans Scholarship,The Overseas Koreans Scholarship is offered at Seoul National University. ...,https://www.scholarshipportal.com/scholarship/overseas-koreans-scholarship,Bachelor,per month for 8 semesters (maximum),NA,NA
UQ Vice-Chancellor’s Scholarship,UQ Vice-Chancellor's Scholarship is part of the UQ Academic Scholarship program. The scholarship was established in 2009 and is maintained by funds from The University of Queensland and donors. ...,https://www.scholarshipportal.com/scholarship/uq-vice-chancellors-scholarship,Bachelor,per year,01-Nov-22,NA
Korean Government Scholarship Program (KGSP),The Korean Government Scholarship Program (KGSP) is offered at Seoul National University. ...,https://www.scholarshipportal.com/scholarship/korean-government-scholarship-program-kgsp,Bachelor,per month,NA,NA
School of Chemistry & Molecular Biosciences Indian Scholarship,"This scholarship was established in 2011 and is maintained by the School of Chemistry & Molecular Biosciences, Faculty of Science, The University Queensland. ...",https://www.scholarshipportal.com/scholarship/school-of-chemistry-and-molecular-biosciences-indian-scholarship,Master,NA,01-Oct-22,NA
Global Korea Scholarship (GKS) - Korean Government Support Program for Self-Financed Student,The Global Korea Scholarship (GKS) - Korean Government Support Program for Self-Financed Student is offered at Seoul National University. ...,https://www.scholarshipportal.com/scholarship/global-korea-scholarship-gks-korean-government-support-program-for-self-financed-student,Bachelor,per month,NA,NA
UQ-India Equity Postgraduate Coursework Scholarship,"The UQ-India Equity Postgraduate Coursework Scholarships (UQ India Asha Scholarship) was developed in partnership with Asha, a not for profit organisation whose mission is to work with urban poor to bring about long term and susta...",https://www.scholarshipportal.com/scholarship/uq-india-equity-postgraduate-coursework-scholarship,"Master, , Phd",NA,NA,NA
International High Achievers Scholarship,The International High Achievers Scholarship is offered at University of Queensland. ...,https://www.scholarshipportal.com/scholarship/international-high-achievers-scholarship,"Bachelor, , Master",NA,31-Aug-22,NA
International Onshore Merit Scholarship,The International Onshore Merit Scholarship is offered at University of Queensland. ...,https://www.scholarshipportal.com/scholarship/international-onshore-merit-scholarship,"Bachelor, , Master",NA,31-Aug-22,NA
India Global Leaders Scholarship,"The India Global Leaders Scholarship is an exciting opportunity for high achieving students from India to further their studies in UQ’s Faculty of Business, Economics and Law. Challenge yourself academically and develop the skills...",https://www.scholarshipportal.com/scholarship/india-global-leaders-scholarship,"Bachelor, , Master",NA,30-Nov-22,NA
UQ Economics India Scholarship,The UQ Economics India Scholarship is offered at the University of Queensland. ...,https://www.scholarshipportal.com/scholarship/uq-economics-india-scholarship,"Bachelor, , Master",NA,30-Nov-22,NA
Jan Anderson ANU-NTU HDR Supplementary Scholarship,Each year the Research School of Biology may offer an award known as the Research School of Biology Jan Anderson ANU-NTU HDR Supplementary Scholarship. The award is to provide financial support for students currently enrolled in ...,https://www.scholarshipportal.com/scholarship/jan-anderson-anu-ntu-hdr-supplementary-scholarship,"Bachelor, , Master, , Phd","$7,000 per annum",NA,NA
Master of Science (Advanced) in Astronomy and Astrophysics Scholarship,"Each year the Research School of Astronomy and Astrophysics (""the School"") may offer an award known as the Master of Science (Advanced) in Astronomy and Astrophysics Scholarship (""the award""). The objective of ...",https://www.scholarshipportal.com/scholarship/master-of-science-advanced-in-astronomy-and-astrophysics-scholarship,Master,"Up to $20,000 over two years",31-Jan-23,NA
Kenneth Freeman PhD Scholarship,Each year the Research School of Astronomy and Astrophysics (RSAA) may offer one award known as the Kenneth Freeman PhD Scholarship Award. ...,https://www.scholarshipportal.com/scholarship/kenneth-freeman-phd-scholarship,Phd,"$28,854 per annum",NA,NA
A.G. McCready Memorial Scholarship,"Established in 1996 by Mrs I.C. McCready in memory of her late husband Alfred Glen McCready, who was admitted to the degree of Bachelor of Arts with First Class Honours in Classics and awarded the University Medal for outstanding ...",https://www.scholarshipportal.com/scholarship/ag-mccready-memorial-scholarship,Bachelor,NA,NA,NA
Howard and Gladys Sleath Scholarships,Established in 1998 following Howard Sleath's bequest of 50% of his estate to the University of Queensland. Mr Howard Sleath was well-known to instrumentalists throughout Australia for the excellence of his craftsmanship and skill...,https://www.scholarshipportal.com/scholarship/howard-and-gladys-sleath-scholarships,Bachelor,NA,NA,NA
RSES Opportunity Scholarship,"Each year the Research School of Earth Sciences (RSES) may offer one or more awards known as the Earth Sciences Opportunity Scholarship (""the award""). The objective of the award is to provide financial assistance to stud...",https://www.scholarshipportal.com/scholarship/rses-opportunity-scholarship,"Bachelor, , Master",NA,NA,NA
Karl and Frieda Reber Memorial Scholarship,"The scholarship was established in 1962 by a legacy from Mrs Hilda Maria Reber, who died in 1958. ...",https://www.scholarshipportal.com/scholarship/karl-and-frieda-reber-memorial-scholarship,Bachelor,NA,NA,NA
RSAA Supplementary Scholarships,The RSAA Supplementary Scholarships is offered by Research School of Astronomy and Astrophysics. ...,https://www.scholarshipportal.com/scholarship/rsaa-supplementary-scholarships,Phd,per annum,NA,NA
RSE Bob Gregory Honours in Economics Scholarship for International Students,"Each year the Research School of Economics (""the School"") in the ANU College of Business and Economics (""the College"") may offer an award known as the Research School of Economics Bob Gregory Honours in Economi...",https://www.scholarshipportal.com/scholarship/rse-bob-gregory-honours-in-economics-scholarship-for-international-students,Bachelor,Per annum,NA,NA
Oei Family Scholarship,"The Oei Family Scholarship was established in 2018 and maintained by gifts from the Oei Family, in honour of Emeritus Professor Tian Po Sumantri Oei and his contribution to the discipline of psychology at The University of Queensl...",https://www.scholarshipportal.com/scholarship/oei-family-scholarship,"Master, , Phd",per year,NA,NA
School of Art Travelling Scholarship in Ceramics,This scholarship is offered by the ANU College of Arts and Social Sciences. ...,https://www.scholarshipportal.com/scholarship/school-of-art-travelling-scholarship-in-ceramics,Bachelor,per annum,NA,NA
UQ Global Connect Scholarship,"As part of the Enabling Partners Scheme, UQ is proud to offer all students from eligible articulation partners the Global Connect Scholarship to pursue pathway programs approved by UQ and the partner institution. The scholarship a...",https://www.scholarshipportal.com/scholarship/uq-global-connect-scholarship,"Bachelor, , Master",NA,NA,NA
Tall Foundation Scholarship in Classics,"Each year the School of Literature, Languages and Linguistics, ANU College of Arts and Social Sciences may offer an award known as the Tall Foundation Scholarship in Classics. The objective of the Award is to support students, an...",https://www.scholarshipportal.com/scholarship/tall-foundation-scholarship-in-classics,Bachelor,per annum,01-Mar-23,NA
Zinkernagel PhD Scholarship,Each year the John Curtin School of Medical Research (JCSMR) may offer a Zinkernagel PhD Scholarship to an international PhD student who was the highest ranked successful JCSMR applicant for an Australian Government Research Progr...,https://www.scholarshipportal.com/scholarship/zinkernagel-phd-scholarship,Phd,per annum,NA,NA
Swiss Government Excellence Scholarships,"Through the Federal Commission for Scholarships, the Swiss government offers a limited number of grants to foreign students (3rd cycle students: predoctoral (after MA) doctoral or postdoctoral research) wishing to do part of their...",https://www.scholarshipportal.com/scholarship/swiss-government-excellence-scholarships,Phd,NA,NA,NA
Tall Foundation Scholarship in Archaeology,"Each year the School of Archaeology and Anthropology, ANU College of Arts and Social Sciences may offer an award known as the Tall Foundation Scholarship in Archaeology. The objective of the Award is to support students, and to in...",https://www.scholarshipportal.com/scholarship/tall-foundation-scholarship-in-archaeology,"Bachelor, , Master",per annum,NA,NA
Research School of Chemistry Honours Scholarship,"This scholarship is to assist students enrolled in the Honours Year of an undergraduate degree offered by the ANU College of Science, specialising in Chemistry ...",https://www.scholarshipportal.com/scholarship/research-school-of-chemistry-honours-scholarship,Bachelor,"$5,000 per annum",NA,NA
Research School of Accounting Honours Scholarship,Each year the Research School of Accounting ('RSA') within the ANU College of Business and Economics may offer a number of awards known as the RSA Honours Scholarship ('the Award'). The objective of the Award is to assist student...,https://www.scholarshipportal.com/scholarship/research-school-of-accounting-honours-scholarship,Bachelor,"$15,000 per annum",NA,NA
Research School of Management Honours Scholarship,Each year the ANU College of Business and Economics may offer a number awards known as the Research School of Management Honours Scholarship ('the Award'). The objective of the Award is to assist students with the cost of studying...,https://www.scholarshipportal.com/scholarship/research-school-of-management-honours-scholarship,Bachelor,"$12,500 per annum",NA,NA
Research School of Management Master of Business Administration Scholarship,"The objective of the scholarship is to attract high-calibre students into the Research School of Management Master of Business Administration (MBA) program. Building upon management experience and prior learning, the MBA program p...",https://www.scholarshipportal.com/scholarship/research-school-of-management-master-of-business-administration-scholarship,Master,% of the student tuition fee,NA,NA
Ross Taylor PhD Supplementary Scholarship in Geochemistry,Each year the Research School of Earth Sciences may offer an award known as the Ross Taylor PhD Supplementary Scholarship in Geochemistry. Funding for this Award has been provided by generous donations from associates of Ross Tayl...,https://www.scholarshipportal.com/scholarship/ross-taylor-phd-supplementary-scholarship-in-geochemistry,Phd,per annum,NA,NA
Peter McGregor HDR Supplementary Scholarship,"The objective of the award is to reward excellence in research in the Research School of Astronomy & Astrophysics instrumentation program or excellence in research that has a substantial instrumentation component, and to encou...",https://www.scholarshipportal.com/scholarship/peter-mcgregor-hdr-supplementary-scholarship,Phd,"up to $6,000 per annum",NA,NA
Mathematical Sciences Institute Honours Scholarship,This scholarship is offered by the ANU College of Science. ...,https://www.scholarshipportal.com/scholarship/mathematical-sciences-institute-honours-scholarship,Bachelor,"$5,000 per annum",NA,NA
Northrop Grumman Scholarship,The objective of the Northrop Grumman Scholarship is to support later year undergraduate students in a computer science embedded honours degree toward a Cyber Security Major. Funding for this Award has been provided by Northrop Gr...,https://www.scholarshipportal.com/scholarship/northrop-grumman-scholarship,Bachelor,"$9,000 per annum",28-Feb-23,NA
Orthopaedic Scholarship,This scholarship is offered by the ANU College of Health and Medicine. ...,https://www.scholarshipportal.com/scholarship/orthopaedic-scholarship,Bachelor,"$5,000 per annum",NA,NA
Leonard & Margaret Doman Undergraduate Scholarship for Flute,This scholarship is offered by the ANU College of Arts and Social Sciences. ...,https://www.scholarshipportal.com/scholarship/leonard-and-margaret-doman-undergraduate-scholarship-for-flute,Bachelor,"$5,000 per annum",25-May-23,NA
John Curtin School of Medical Research PhD Scholarship,"Each year the John Curtin School of Medical Research (JCSMR) may offer 8-10 John Curtin School of Medical Research PhD Scholarship. The scholarship aims to attract students of high calibre, with research qualifications and/or exp...",https://www.scholarshipportal.com/scholarship/john-curtin-school-of-medical-research-phd-scholarship,Phd,"$28,854 per annum",31-Aug-22,NA
Fenner Merit Scholarship in Medical Sciences,This scholarship is offered by the John Curtin School of Medical Research (JCSMR). The Fenner Merit Scholarship is a supplementary scholarship in honour of eminent Australian and former JCSMR scientist Professor Frank Fenner. The...,https://www.scholarshipportal.com/scholarship/fenner-merit-scholarship-in-medical-sciences,Phd,"$7,000 per annum",NA,NA
Eccles PhD Scholarship in Medical Sciences,"Each year the John Curtin School of Medical Research (JCSMR) may offer an Eccles PhD Scholarship in Medical Sciences. The scholarship aims to attract international students of high calibre to pursue higher degree research, at JCSM...",https://www.scholarshipportal.com/scholarship/eccles-phd-scholarship-in-medical-sciences,Phd,"$28,854 per annum",31-Aug-22,NA
ANU Tuition Fee Scholarship - PhD,A number of ANU Tuition Scholarships are funded and awarded by individual Colleges and determined as part of the application process. This scholarship covers international student tuition fees. ...,https://www.scholarshipportal.com/scholarship/anu-tuition-fee-scholarship-phd,Phd,Full tuition,NA,NA
Gordon Ada PhD Scholarship in Immunology or Virology,"The Gordon Ada PhD Scholarship in Immunology or Virology is a supplementary scholarship established in honour of eminent Australian and JCSMR immunologist and virologist Professor Gordon Ada AO, FAA. The scholarship is to be award...",https://www.scholarshipportal.com/scholarship/gordon-ada-phd-scholarship-in-immunology-or-virology,Phd,"$7,000 per annum",NA,NA
HDR Fee Remission Merit Scholarship,ANU Colleges may offer Fee Remission Merit Scholarships to eligible International students. ...,https://www.scholarshipportal.com/scholarship/hdr-fee-remission-merit-scholarship,"Master, , Phd",Full tuition,NA,NA
Doherty PhD Supplementary Scholarship,"Each year the John Curtin School of Medical Research in the ANU College of Health and Medicine may offer an award known as the Doherty PhD Supplementary Scholarship with the aim to attract students of high calibre, with clinical q...",https://www.scholarshipportal.com/scholarship/doherty-phd-supplementary-scholarship,Phd,"$7,000 per annum",NA,NA
Bok Honours Year Scholarship in Astrophysics,"Each year, the Research School of Astronomy and Astrophysics (RSAA) in the ANU College of Science may offer an award known as the Bok Honours Year Scholarship in Astrophysics. The objective of the award is to support students with...",https://www.scholarshipportal.com/scholarship/bok-honours-year-scholarship-in-astrophysics,Bachelor,"$5,000 per annum",15-Dec-22,NA
Doherty Scholarship,This scholarship is offered by the John Curtin School of Medical Research (JCSMR). The Doherty Scholarship (Clinical) is to attract students of high calibre with clinical qualifications to pursue graduate research involving a clin...,https://www.scholarshipportal.com/scholarship/doherty-scholarship,Phd,"$28,597 per annum",NA,NA
Global Power Generation Australia Scholarship in The Hydrogen Economy,The purpose of this scholarship is to support students enrolled in the Master of Energy Change (Advanced) program and undertaking a research project in the field of the hydrogen economy. The scholarship offers a generous stipend. ...,https://www.scholarshipportal.com/scholarship/global-power-generation-australia-scholarship-in-the-hydrogen-economy,Master,"$10,000 per annum",NA,NA
Chappell and White PhD Scholarship,"Once every three years the Research School of Earth Sciences may offer a PhD scholarship known as the Chappell and White PhD Scholarship (""the Award""). The objective of the Award is to support high achieving domestic and...",https://www.scholarshipportal.com/scholarship/chappell-and-white-phd-scholarship,Phd,"$28,854 per annum",NA,NA
COVID-19 Extension Scholarship,This Extension Scholarship is to provide funding for current domestic or international HDR candidates within 3 to 3.5 years of their program (full-time equivalent) who are currently in receipt of a HDR stipend scholarship funded b...,https://www.scholarshipportal.com/scholarship/covid-19-extension-scholarship,"Master, , Phd","$28,854 per annum",01-Sep-22,NA
Bassett Downs Honours Scholarship in Glass,The Bassett Downs Endowment will provide funds for the Bassett Downs Scholarship for Glass to promote excellence in glass craft skills and will be awarded every second year(not on offer in 2022). The Scholarship is to assist stude...,https://www.scholarshipportal.com/scholarship/bassett-downs-honours-scholarship-in-glass,Bachelor,"$7,000 per annum",NA,NA
Bassett Downs Honours Scholarship in Zoology,"The Bassett Downs Endowment will provide funds for the Bassett Downs Scholarship for Zoology to support a research project based on field or lab-based work on native species in the fields of systematics, conservation biology, beha...",https://www.scholarshipportal.com/scholarship/bassett-downs-honours-scholarship-in-zoology,Bachelor,"$7,000 per annum",NA,NA
ARC Centre of Excellence for Plant Energy Biology Warwick Hillier Honours Scholarships,"The Centre of Excellence in Plant Energy Biology (PEB) at The Australian National University is seeking applications from motivated candidates for Honours programs. Our centre invests heavily in research training at all levels, a...",https://www.scholarshipportal.com/scholarship/arc-centre-of-excellence-for-plant-energy-biology-warwick-hillier-honours-scholarships,Bachelor,Up to $7000 per annum,31-Dec-22,NA
ANU University Research Scholarships,Each year the Australian National University offers the University Research Scholarship to support high achieving HDR students who are conducting research which aligns with the strategic directions of the University. ...,https://www.scholarshipportal.com/scholarship/anu-university-research-scholarships,Bachelor,"$28,854 per annum",31-Aug-22,NA
ANU Humanitarian Scholarship,"Each year the Australian National University may offer a scholarship known as the ANU Humanitarian Scholarship (""the award""). The objective of the award is to provide financial support to provide access to higher educati...",https://www.scholarshipportal.com/scholarship/anu-humanitarian-scholarship,Bachelor,"$69,624 over 4 years + tuition fee waiver",15-Jan-23,NA
ANU PhD Scholarships,"A number of ANU PhD Scholarships which provide a stipend are funded by Colleges. It is normal for recipients to undertake study on a full-time basis. However, in accordance with strict criteria, the scholarship can be awarded for ...",https://www.scholarshipportal.com/scholarship/anu-phd-scholarships,Phd,"$28,854 per annum",31-Aug-22,NA
A E Ringwood Supplementary Scholarship,This scholarship is offered by the Research School of Earth Sciences (RSES). The A.E. Ringwood Scholarships are designed to attract students of high calibre to pursue PhD research in Earth Sciences. ...,https://www.scholarshipportal.com/scholarship/a-e-ringwood-supplementary-scholarship,Phd,"$8,002 per annum",NA,NA
ANU Book Award,Each year the ANU offers an award known as the ANU Book Award. ...,https://www.scholarshipportal.com/scholarship/anu-book-award,Bachelor,NA,NA,NA
A&A Masters Higher Degree Research Award,"The A&A Masters award is to assist students who are enrolled full-time in the final year of a Higher Degree by Research program, offered by the School of Art in the ANU College of Arts and Social Sciences, who have demonstrate...",https://www.scholarshipportal.com/scholarship/aanda-masters-higher-degree-research-award,Master,"$1,000 per annum",NA,NA
Anjeli Nathan Memorial Scholarship,"This Scholarship is offered by the ANU College of Science and commemorates the life of Anjeli Nathan, a brilliant student who, tragically, was killed doing the field research she loved. The scholarship may be used to assist the st...",https://www.scholarshipportal.com/scholarship/anjeli-nathan-memorial-scholarship,Bachelor,"$7,000 per annum",30-Dec-22,NA
ANU Futures of Demography PhD Scholarship,"Each year the ANU College of Arts & Social Sciences (""the College"") may offer a number of awards known as the ""ANU Futures of Demography PhD Scholarship"" (""the Award""). The objective of the Award ...",https://www.scholarshipportal.com/scholarship/anu-futures-of-demography-phd-scholarship,Phd,"$28,597 per annum",NA,NA
Alex Rodgers Travelling Scholarship,These scholarships are offered by the ANU College of Science. The Alex Rodgers Travelling Scholarship is offered to one or two RSAA graduate students to travel abroad with direct relevance to their thesis work (It will not be awar...,https://www.scholarshipportal.com/scholarship/alex-rodgers-travelling-scholarship,"Master, , Phd","$6,000 per annum",28-Feb-23,NA
ANU Tuition Fee Scholarship - MPhil,A number of ANU Tuition Scholarships are funded and awarded by individual Colleges and determined as part of the application process. This scholarship covers international student tuition fees. ...,https://www.scholarshipportal.com/scholarship/anu-tuition-fee-scholarship-mphil,Master,Full tuition,NA,NA
ANU Master of Philosophy Scholarship,"ANU Master of Philosophy Scholarships are funded by individual academic Colleges. It is expected that recipients will study on a full-time basis. However, in accordance with strict criteria, the scholarship can be awarded for part...",https://www.scholarshipportal.com/scholarship/anu-master-of-philosophy-scholarship,Master,"$28,854 per annum",31-Aug-22,NA
ANU College of Law International Pathway Scholarship,Each semester the ANU College of Law may offer an award known as the ANU College of Law International Pathway Scholarship with the aim of attracting and supporting top quality international postgraduate students to the ANU College...,https://www.scholarshipportal.com/scholarship/anu-college-of-law-international-pathway-scholarship,"Master, , Phd","$20,000 per annum",NA,NA
ACTION Trust Honours Scholarship,This scholarship is offered by the Fenner School of Environment and Society and the Research School of Earth Sciences. The purpose of the scholarship is to enable young researchers and practitioners to undertake quality research i...,https://www.scholarshipportal.com/scholarship/action-trust-honours-scholarship,Bachelor,Up to $5000 per annum,31-Mar-23,NA
Agent Based Modelling Scholarship,"This PhD Scholarship is offered by the ANU College of Asia and the Pacific, attached to Professor Sue O’Connor’s Australian Laureate Fellowship, which is to conduct research on the earliest modern human colonisation of Island Sout...",https://www.scholarshipportal.com/scholarship/agent-based-modelling-scholarship,Phd,"$27,652 per annum",NA,NA
ANU College of Business & Economics Terrell Scholarship,Each year the ANU College of Business & Economics may offer up to two awards known as the ANU College of Business & Economics Terrell Scholarship. The objective of the award is to recruit high calibre students into the Bac...,https://www.scholarshipportal.com/scholarship/anu-college-of-business-and-economics-terrell-scholarship,Bachelor,"$10,000 per annum",28-Jan-23,NA
ANU HDR Fee Merit Scholarship,Each year the Australian National University offers the ANU HDR Fee Merit Scholarship (concurrently with the ANU University Research Scholarship) to support high achieving international HDR students who are conducting research whi...,https://www.scholarshipportal.com/scholarship/anu-hdr-fee-merit-scholarship,"Bachelor, , Master",NA,15-Apr-23,NA
ANU HDR Supplementary Scholarship,A Supplementary scholarship may be awarded to a student to top up a HDR base stipend scholarship offered by the ANU to assist with living costs or research expenses. ...,https://www.scholarshipportal.com/scholarship/anu-hdr-supplementary-scholarship,"Master, , Phd",NA,31-Aug-22,NA
ANU Art Collection Scholarship,"Each year the ANU College of Arts and Social Sciences ('the College') may offer an award known as the ANU Art Collection Scholarship ('the Award'). The objectives of the Award are to promote the development, study and care of the ...",https://www.scholarshipportal.com/scholarship/anu-art-collection-scholarship,Master,"A tuition fee waiver of up to $7000 + $5,000 award",31-Mar-23,NA
PGCE Faculty of Humanities Alumni Award,The award can be used as a contribution towards tuition fees or living expenses. ...,https://www.scholarshipportal.com/scholarship/pgce-faculty-of-humanities-alumni-award,Master,£1000 cash bursary,30-Aug-22,NA
Scholarship for Prospective English Teachers,"The Scholarship for Prospective English Teachers (the Scholarship) is set up by the Education Bureau, the Government of the Hong Kong Special Administrative Region as one of a series of measures to enhance the professionalism of E...",https://www.scholarshipportal.com/scholarship/scholarship-for-prospective-english-teachers,Bachelor,"HK$50,000 per year",NA,NA
Alliance MBS Masters Scholarships for UK/EU/International students,A limited number of scholarships are available across all our Masters courses for September entry. The value of the scholarships will go towards the cost of the full course tuition fee. ...,https://www.scholarshipportal.com/scholarship/alliance-mbs-masters-scholarships-for-ukeuinternational-students,Master,NA,NA,NA
"Faculty of Humanities/School Environment, Education and Development - Manchester Alumni Scholarship Scheme","£3,000 reduction on fees for self-financing students on all Masters (MA and MSc) courses in the School of Environment, Education and Development who have obtained a first class degree from the University of Manchester. The award i...",https://www.scholarshipportal.com/scholarship/faculty-of-humanitiesschool-environment-education-and-development-manchester-alumni-scholarship-scheme,Master,"£3,000 reduction on tuition fees.",NA,NA
Nelle M. Signor - Dissertation Scholarships in International Relations,"Nelle M. Signore scholarships support University of Illinois doctoral students conducting dissertation research. Preference is given to students studying international relations, though students of all disciplines may apply, provi...",https://www.scholarshipportal.com/scholarship/nelle-m-signor-dissertation-scholarships-in-international-relations,Phd,"Award amount: $2,000.",15-Mar-23,NA
University of Illinois - Doolen Scholarships for the Study of Aging,"The University of Illinois System offers the Doolen Scholarships, which are sponsored by the Retirement Research Foundation. Scholarships support two graduate students, one from the biological-biomedical sciences and one from the ...",https://www.scholarshipportal.com/scholarship/university-of-illinois-doolen-scholarships-for-the-study-of-aging,"Master, , Phd","Award amount: Up to $4,000.",04-Oct-22,NA
University of Illinois - Illinois Athletic and Academic Strive Scholarship Fund - Scholarships for Student-Athletes,These grants support University of Illinois students who are both gifted students and exceptional athletes. ...,https://www.scholarshipportal.com/scholarship/university-of-illinois-illinois-athletic-and-academic-strive-scholarship-fund-scholarships-for-student-athletes,"Master, , Phd",NA,14-Feb-23,NA
